Reporting Period,Accounting Period,Artist(s),Release,Track,UPC,ISRC,Partner,Country,Type,Units,Revenue (USD),Revenue Share (%),Split Pay Share (%)
2025-01-01,2025-02-01,Le Zhang,,Bus And Slopes,,QZMHK2561201,SOUNDCLOUD,SE,AD_STREAM,1.000000000,0.000245600,100,100
2025-01-01,2025-02-01,Le Zhang,,Bus And Slopes,,QZMHK2561201,SOUNDCLOUD,US,AD_STREAM,3.000000000,0.006385900,100,100
2025-01-01,2025-02-01,Le Zhang,,Bus And Slopes,,QZMHK2561201,SOUNDCLOUD,ES,SUB_STREAM,1.000000000,0.017738600,100,100
2025-01-01,2025-02-01,Le Zhang,,Bus And Slopes,,QZMHK2561201,SOUNDCLOUD,US,SUB_STREAM,1.000000000,0.011795000,100,100
2025-01-01,2025-02-01,Le Zhang,,The world is still,,QZMHK2565150,SOUNDCLOUD,US,AD_STREAM,1.000000000,0.002464900,100,100
2025-01-01,2025-02-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,FR,AD_STREAM,1.000000000,0.000426400,100,100
2025-01-01,2025-02-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,IE,AD_STREAM,1.000000000,0.000253600,100,100
2025-01-01,2025-02-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,US,AD_STREAM,1.000000000,0.001936700,100,100
2025-01-01,2025-02-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,GB,SUB_STREAM,1.000000000,0.022885000,100,100
2025-01-01,2025-02-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,US,SUB_STREAM,2.000000000,0.035574500,100,100
2025-01-01,2025-02-01,Le Zhang,,巴士和滑雪场,,QZMHK2594112,SOUNDCLOUD,US,AD_STREAM,2.000000000,0.004929800,100,100
2025-01-01,2025-02-01,Le Zhang,,Ancient Manuscripts,,QZMHL2534608,SOUNDCLOUD,US,AD_STREAM,1.000000000,0.002069400,100,100
2025-01-01,2025-02-01,Le Zhang,,圣诞节的前一晚,,QZMHL2557761,SOUNDCLOUD,US,AD_STREAM,1.000000000,0.002464900,100,100
2025-01-01,2025-02-01,Le Zhang,,勇敢的眼泪,,QZMHL2596637,SOUNDCLOUD,DE,AD_STREAM,2.000000000,0.000406600,100,100
2025-01-01,2025-02-01,Le Zhang,,下棋,,QZMHM2570350,SOUNDCLOUD,AU,AD_STREAM,12.000000000,0.009362600,100,100
2025-01-01,2025-02-01,Le Zhang,,下棋,,QZMHM2570350,SOUNDCLOUD,BE,AD_STREAM,1.000000000,0E-9,100,100
2025-01-01,2025-02-01,Le Zhang,,下棋,,QZMHM2570350,SOUNDCLOUD,CA,AD_STREAM,2.000000000,0.001087200,100,100
2025-01-01,2025-02-01,Le Zhang,,下棋,,QZMHM2570350,SOUNDCLOUD,CH,AD_STREAM,1.000000000,0E-9,100,100
2025-01-01,2025-02-01,Le Zhang,,下棋,,QZMHM2570350,SOUNDCLOUD,DE,AD_STREAM,4.000000000,0.000910900,100,100
2025-01-01,2025-02-01,Le Zhang,,下棋,,QZMHM2570350,SOUNDCLOUD,ES,AD_STREAM,2.000000000,0.000099200,100,100
2025-01-01,2025-02-01,Le Zhang,,下棋,,QZMHM2570350,SOUNDCLOUD,FI,AD_STREAM,1.000000000,0.000233300,100,100
2025-01-01,2025-02-01,Le Zhang,,下棋,,QZMHM2570350,SOUNDCLOUD,FR,AD_STREAM,5.000000000,0.002472200,100,100
2025-01-01,2025-02-01,Le Zhang,,下棋,,QZMHM2570350,SOUNDCLOUD,GB,AD_STREAM,6.000000000,0.006078600,100,100
2025-01-01,2025-02-01,Le Zhang,,下棋,,QZMHM2570350,SOUNDCLOUD,IE,AD_STREAM,3.000000000,0.001233600,100,100
2025-01-01,2025-02-01,Le Zhang,,下棋,,QZMHM2570350,SOUNDCLOUD,IT,AD_STREAM,2.000000000,0.000667500,100,100
2025-01-01,2025-02-01,Le Zhang,,下棋,,QZMHM2570350,SOUNDCLOUD,MX,AD_STREAM,1.000000000,0.000128600,100,100
2025-01-01,2025-02-01,Le Zhang,,下棋,,QZMHM2570350,SOUNDCLOUD,NL,AD_STREAM,1.000000000,0.000293300,100,100
2025-01-01,2025-02-01,Le Zhang,,下棋,,QZMHM2570350,SOUNDCLOUD,PT,AD_STREAM,1.000000000,0.000073500,100,100
2025-01-01,2025-02-01,Le Zhang,,下棋,,QZMHM2570350,SOUNDCLOUD,SE,AD_STREAM,1.000000000,0.000306600,100,100
2025-01-01,2025-02-01,Le Zhang,,下棋,,QZMHM2570350,SOUNDCLOUD,US,AD_STREAM,41.000000000,0.075676000,100,100
2025-01-01,2025-02-01,Le Zhang,,下棋,,QZMHM2570350,SOUNDCLOUD,AU,SUB_STREAM,1.000000000,0E-9,100,100
2025-01-01,2025-02-01,Le Zhang,,下棋,,QZMHM2570350,SOUNDCLOUD,CA,SUB_STREAM,1.000000000,0.004688000,100,100
2025-01-01,2025-02-01,Le Zhang,,下棋,,QZMHM2570350,SOUNDCLOUD,GB,SUB_STREAM,4.000000000,0.036217800,100,100
2025-01-01,2025-02-01,Le Zhang,,下棋,,QZMHM2570350,SOUNDCLOUD,SE,SUB_STREAM,2.000000000,0.001054600,100,100
2025-01-01,2025-02-01,Le Zhang,,下棋,,QZMHM2570350,SOUNDCLOUD,US,SUB_STREAM,7.000000000,0.130871800,100,100
2025-01-01,2025-02-01,Le Zhang,,魔法师的草药茶,,QZMHM2571698,SOUNDCLOUD,US,AD_STREAM,2.000000000,0.004929800,100,100
2025-01-01,2025-02-01,Le Zhang,,望月寻光,,QZMHP2490279,SOUNDCLOUD,US,AD_STREAM,1.000000000,0.002464900,100,100
2025-01-01,2025-02-01,Le Zhang,,必经之路,,QZMHP2550738,SOUNDCLOUD,AT,AD_STREAM,1.000000000,0.000280000,100,100
2025-01-01,2025-02-01,Le Zhang,,必经之路,,QZMHP2550738,SOUNDCLOUD,CA,AD_STREAM,1.000000000,0.000471800,100,100
2025-01-01,2025-02-01,Le Zhang,,必经之路,,QZMHP2550738,SOUNDCLOUD,GB,AD_STREAM,1.000000000,0.001505300,100,100
2025-01-01,2025-02-01,Le Zhang,,必经之路,,QZMHP2550738,SOUNDCLOUD,IT,AD_STREAM,4.000000000,0.001478300,100,100
2025-01-01,2025-02-01,Le Zhang,,必经之路,,QZMHP2550738,SOUNDCLOUD,US,AD_STREAM,2.000000000,0.005079400,100,100
2025-01-01,2025-02-01,Le Zhang,,新年-停泊他乡,,QZS642532423,SOUNDCLOUD,FR,AD_STREAM,1.000000000,0.000463200,100,100
2025-01-01,2025-02-01,Le Zhang,,新年-停泊他乡,,QZS642532423,SOUNDCLOUD,US,AD_STREAM,2.000000000,0.004929800,100,100
2025-01-01,2025-02-01,Le Zhang,,古卷,,QZS642538836,SOUNDCLOUD,FR,AD_STREAM,1.000000000,0.001132200,100,100
2025-01-01,2025-02-01,Le Zhang,,古卷,,QZS642538836,SOUNDCLOUD,IE,AD_STREAM,3.000000000,0.001819200,100,100
2025-01-01,2025-02-01,Le Zhang,,古卷,,QZS642538836,SOUNDCLOUD,US,AD_STREAM,5.000000000,0.009206200,100,100
2025-01-01,2025-02-01,Le Zhang,,只是走错了方向,,QZS642543378,SOUNDCLOUD,AT,AD_STREAM,1.000000000,0.000281700,100,100
2025-01-01,2025-02-01,Le Zhang,,只是走错了方向,,QZS642543378,SOUNDCLOUD,AU,AD_STREAM,4.000000000,0.003738800,100,100
2025-01-01,2025-02-01,Le Zhang,,只是走错了方向,,QZS642543378,SOUNDCLOUD,BE,AD_STREAM,2.000000000,0.001687500,100,100
2025-01-01,2025-02-01,Le Zhang,,只是走错了方向,,QZS642543378,SOUNDCLOUD,CA,AD_STREAM,3.000000000,0.001068800,100,100
2025-01-01,2025-02-01,Le Zhang,,只是走错了方向,,QZS642543378,SOUNDCLOUD,CH,AD_STREAM,1.000000000,0.000392100,100,100
2025-01-01,2025-02-01,Le Zhang,,只是走错了方向,,QZS642543378,SOUNDCLOUD,DE,AD_STREAM,5.000000000,0.001153000,100,100
2025-01-01,2025-02-01,Le Zhang,,只是走错了方向,,QZS642543378,SOUNDCLOUD,ES,AD_STREAM,4.000000000,0.000183800,100,100
2025-01-01,2025-02-01,Le Zhang,,只是走错了方向,,QZS642543378,SOUNDCLOUD,FR,AD_STREAM,2.000000000,0.000426000,100,100
2025-01-01,2025-02-01,Le Zhang,,只是走错了方向,,QZS642543378,SOUNDCLOUD,GB,AD_STREAM,12.000000000,0.018800200,100,100
2025-01-01,2025-02-01,Le Zhang,,只是走错了方向,,QZS642543378,SOUNDCLOUD,IT,AD_STREAM,1.000000000,0.000157000,100,100
2025-01-01,2025-02-01,Le Zhang,,只是走错了方向,,QZS642543378,SOUNDCLOUD,NZ,AD_STREAM,1.000000000,0E-9,100,100
2025-01-01,2025-02-01,Le Zhang,,只是走错了方向,,QZS642543378,SOUNDCLOUD,SE,AD_STREAM,1.000000000,0.000296500,100,100
2025-01-01,2025-02-01,Le Zhang,,只是走错了方向,,QZS642543378,SOUNDCLOUD,US,AD_STREAM,29.000000000,0.049566100,100,100
2025-01-01,2025-02-01,Le Zhang,,只是走错了方向,,QZS642543378,SOUNDCLOUD,CA,SUB_STREAM,1.000000000,0.000389700,100,100
2025-01-01,2025-02-01,Le Zhang,,只是走错了方向,,QZS642543378,SOUNDCLOUD,FR,SUB_STREAM,1.000000000,0.004187500,100,100
2025-01-01,2025-02-01,Le Zhang,,只是走错了方向,,QZS642543378,SOUNDCLOUD,GB,SUB_STREAM,1.000000000,0.004962000,100,100
2025-01-01,2025-02-01,Le Zhang,,只是走错了方向,,QZS642543378,SOUNDCLOUD,US,SUB_STREAM,8.000000000,0.053987300,100,100
2025-01-01,2025-02-01,Le Zhang,,年末雪,,QZS642553201,SOUNDCLOUD,AU,AD_STREAM,5.000000000,0.003558700,100,100
2025-01-01,2025-02-01,Le Zhang,,年末雪,,QZS642553201,SOUNDCLOUD,CA,AD_STREAM,6.000000000,0.003063100,100,100
2025-01-01,2025-02-01,Le Zhang,,年末雪,,QZS642553201,SOUNDCLOUD,CH,AD_STREAM,1.000000000,0.000379200,100,100
2025-01-01,2025-02-01,Le Zhang,,年末雪,,QZS642553201,SOUNDCLOUD,DE,AD_STREAM,2.000000000,0.000740100,100,100
2025-01-01,2025-02-01,Le Zhang,,年末雪,,QZS642553201,SOUNDCLOUD,ES,AD_STREAM,2.000000000,0.000124700,100,100
2025-01-01,2025-02-01,Le Zhang,,年末雪,,QZS642553201,SOUNDCLOUD,FR,AD_STREAM,4.000000000,0.001080300,100,100
2025-01-01,2025-02-01,Le Zhang,,年末雪,,QZS642553201,SOUNDCLOUD,GB,AD_STREAM,3.000000000,0.001917900,100,100
2025-01-01,2025-02-01,Le Zhang,,年末雪,,QZS642553201,SOUNDCLOUD,IE,AD_STREAM,1.000000000,0.000566000,100,100
2025-01-01,2025-02-01,Le Zhang,,年末雪,,QZS642553201,SOUNDCLOUD,IT,AD_STREAM,1.000000000,0.000528400,100,100
2025-01-01,2025-02-01,Le Zhang,,年末雪,,QZS642553201,SOUNDCLOUD,MX,AD_STREAM,1.000000000,0.000274400,100,100
2025-01-01,2025-02-01,Le Zhang,,年末雪,,QZS642553201,SOUNDCLOUD,NL,AD_STREAM,4.000000000,0.000705600,100,100
2025-01-01,2025-02-01,Le Zhang,,年末雪,,QZS642553201,SOUNDCLOUD,NZ,AD_STREAM,1.000000000,0E-9,100,100
2025-01-01,2025-02-01,Le Zhang,,年末雪,,QZS642553201,SOUNDCLOUD,PT,AD_STREAM,2.000000000,0.000149700,100,100
2025-01-01,2025-02-01,Le Zhang,,年末雪,,QZS642553201,SOUNDCLOUD,SE,AD_STREAM,1.000000000,0.000599600,100,100
2025-01-01,2025-02-01,Le Zhang,,年末雪,,QZS642553201,SOUNDCLOUD,US,AD_STREAM,29.000000000,0.047619800,100,100
2025-01-01,2025-02-01,Le Zhang,,年末雪,,QZS642553201,SOUNDCLOUD,AU,SUB_STREAM,1.000000000,0.018452500,100,100
2025-01-01,2025-02-01,Le Zhang,,年末雪,,QZS642553201,SOUNDCLOUD,CA,SUB_STREAM,1.000000000,0.005888700,100,100
2025-01-01,2025-02-01,Le Zhang,,年末雪,,QZS642553201,SOUNDCLOUD,DE,SUB_STREAM,2.000000000,0.010639600,100,100
2025-01-01,2025-02-01,Le Zhang,,年末雪,,QZS642553201,SOUNDCLOUD,GB,SUB_STREAM,2.000000000,0.007496600,100,100
2025-01-01,2025-02-01,Le Zhang,,年末雪,,QZS642553201,SOUNDCLOUD,US,SUB_STREAM,1.000000000,0E-9,100,100
2025-01-01,2025-03-01,Le Zhang,,下棋,,QZMHM2570350,YOUTUBE_ART_TRACK,MY,SRAV_AD_ART_TRACK,1.000000000,0E-9,100,100
2025-01-01,2025-03-01,Le Zhang,,魔法师的草药茶,,QZMHM2571698,YOUTUBE_ART_TRACK,SG,SRAV_AD_ART_TRACK,0E-9,0.003743500,80,100
2025-01-01,2025-03-01,Le Zhang,,必经之路,,QZMHP2550738,YOUTUBE_ART_TRACK,HK,SRAV_AD_ART_TRACK,1.000000000,0E-9,100,100
2025-01-01,2025-03-01,Le Zhang,,必经之路,,QZMHP2550738,YOUTUBE_ART_TRACK,KR,SRAV_AD_ART_TRACK,1.000000000,0.002352000,80,100
2025-01-01,2025-03-01,Le Zhang,,新年-停泊他乡,,QZS642532423,YOUTUBE_ART_TRACK,RU,SRAV_AD_ART_TRACK,1.000000000,0E-9,100,100
2025-02-01,2025-03-01,Le Zhang,,Shaky Clear,,QM42K2529928,SOUNDCLOUD,IE,AD_STREAM,1.000000000,0.000326300,100,100
2025-02-01,2025-03-01,Le Zhang,,今天你突然回来,,QM42K2575298,SOUNDCLOUD,IE,AD_STREAM,1.000000000,0.000326300,100,100
2025-02-01,2025-03-01,Le Zhang,,Rain,,QZMHK2507139,SOUNDCLOUD,DE,AD_STREAM,3.000000000,0.000623500,100,100
2025-02-01,2025-03-01,Le Zhang,,Rain,,QZMHK2507139,SOUNDCLOUD,FR,AD_STREAM,3.000000000,0.000625500,100,100
2025-02-01,2025-03-01,Le Zhang,,Rain,,QZMHK2507139,SOUNDCLOUD,GB,AD_STREAM,5.000000000,0.008286900,100,100
2025-02-01,2025-03-01,Le Zhang,,Rain,,QZMHK2507139,SOUNDCLOUD,US,AD_STREAM,2.000000000,0.003622700,100,100
2025-02-01,2025-03-01,Le Zhang,,Rain,,QZMHK2507139,SOUNDCLOUD,CA,SUB_STREAM,4.000000000,0.012063100,100,100
2025-02-01,2025-03-01,Le Zhang,,时空夹缝之旅,,QZMHK2513031,SOUNDCLOUD,IE,AD_STREAM,1.000000000,0.000326300,100,100
2025-02-01,2025-03-01,Le Zhang,,On Christmas Eve,,QZMHK2524964,SOUNDCLOUD,IE,AD_STREAM,1.000000000,0.000326300,100,100
2025-02-01,2025-03-01,Le Zhang,,Explore the jungle(BGM),,QZMHK2540200,SOUNDCLOUD,AU,AD_STREAM,1.000000000,0.000673400,100,100
2025-02-01,2025-03-01,Le Zhang,,Explore the jungle(BGM),,QZMHK2540200,SOUNDCLOUD,CA,AD_STREAM,1.000000000,0E-9,100,100
2025-02-01,2025-03-01,Le Zhang,,Explore the jungle(BGM),,QZMHK2540200,SOUNDCLOUD,CH,AD_STREAM,1.000000000,0E-9,100,100
2025-02-01,2025-03-01,Le Zhang,,Explore the jungle(BGM),,QZMHK2540200,SOUNDCLOUD,DE,AD_STREAM,1.000000000,0.000191300,100,100
2025-02-01,2025-03-01,Le Zhang,,Explore the jungle(BGM),,QZMHK2540200,SOUNDCLOUD,ES,AD_STREAM,1.000000000,0.000074400,100,100
2025-02-01,2025-03-01,Le Zhang,,Explore the jungle(BGM),,QZMHK2540200,SOUNDCLOUD,FI,AD_STREAM,1.000000000,0.000219400,100,100
2025-02-01,2025-03-01,Le Zhang,,Explore the jungle(BGM),,QZMHK2540200,SOUNDCLOUD,FR,AD_STREAM,1.000000000,0.000268200,100,100
2025-02-01,2025-03-01,Le Zhang,,Explore the jungle(BGM),,QZMHK2540200,SOUNDCLOUD,GB,AD_STREAM,4.000000000,0.001707600,100,100
2025-02-01,2025-03-01,Le Zhang,,Explore the jungle(BGM),,QZMHK2540200,SOUNDCLOUD,IT,AD_STREAM,1.000000000,0.000169300,100,100
2025-02-01,2025-03-01,Le Zhang,,Explore the jungle(BGM),,QZMHK2540200,SOUNDCLOUD,MX,AD_STREAM,1.000000000,0.000426200,100,100
2025-02-01,2025-03-01,Le Zhang,,Explore the jungle(BGM),,QZMHK2540200,SOUNDCLOUD,NL,AD_STREAM,1.000000000,0.000081500,100,100
2025-02-01,2025-03-01,Le Zhang,,Explore the jungle(BGM),,QZMHK2540200,SOUNDCLOUD,US,AD_STREAM,5.000000000,0.009139600,100,100
2025-02-01,2025-03-01,Le Zhang,,Explore the jungle(BGM),,QZMHK2540200,SOUNDCLOUD,DE,SUB_STREAM,2.000000000,0.006397000,100,100
2025-02-01,2025-03-01,Le Zhang,,Explore the jungle(BGM),,QZMHK2540200,SOUNDCLOUD,ES,SUB_STREAM,1.000000000,0.004469000,100,100
2025-02-01,2025-03-01,Le Zhang,,Explore the jungle(BGM),,QZMHK2540200,SOUNDCLOUD,GB,SUB_STREAM,2.000000000,0.102136200,100,100
2025-02-01,2025-03-01,Le Zhang,,Explore the jungle(BGM),,QZMHK2540200,SOUNDCLOUD,US,SUB_STREAM,4.000000000,0.023739000,100,100
2025-02-01,2025-03-01,Le Zhang,,恶魔兄妹,,QZMHK2553828,SOUNDCLOUD,AU,AD_STREAM,2.000000000,0.001886600,100,100
2025-02-01,2025-03-01,Le Zhang,,恶魔兄妹,,QZMHK2553828,SOUNDCLOUD,CA,AD_STREAM,3.000000000,0.000868300,100,100
2025-02-01,2025-03-01,Le Zhang,,恶魔兄妹,,QZMHK2553828,SOUNDCLOUD,DE,AD_STREAM,4.000000000,0.000742700,100,100
2025-02-01,2025-03-01,Le Zhang,,恶魔兄妹,,QZMHK2553828,SOUNDCLOUD,ES,AD_STREAM,3.000000000,0.000160400,100,100
2025-02-01,2025-03-01,Le Zhang,,恶魔兄妹,,QZMHK2553828,SOUNDCLOUD,FR,AD_STREAM,6.000000000,0.000726300,100,100
2025-02-01,2025-03-01,Le Zhang,,恶魔兄妹,,QZMHK2553828,SOUNDCLOUD,GB,AD_STREAM,9.000000000,0.013687500,100,100
2025-02-01,2025-03-01,Le Zhang,,恶魔兄妹,,QZMHK2553828,SOUNDCLOUD,IE,AD_STREAM,2.000000000,0.000665200,100,100
2025-02-01,2025-03-01,Le Zhang,,恶魔兄妹,,QZMHK2553828,SOUNDCLOUD,PT,AD_STREAM,1.000000000,0.000056200,100,100
2025-02-01,2025-03-01,Le Zhang,,恶魔兄妹,,QZMHK2553828,SOUNDCLOUD,SE,AD_STREAM,5.000000000,0.000995600,100,100
2025-02-01,2025-03-01,Le Zhang,,恶魔兄妹,,QZMHK2553828,SOUNDCLOUD,US,AD_STREAM,47.000000000,0.106741300,100,100
2025-02-01,2025-03-01,Le Zhang,,恶魔兄妹,,QZMHK2553828,SOUNDCLOUD,AU,SUB_STREAM,2.000000000,0.014046600,100,100
2025-02-01,2025-03-01,Le Zhang,,恶魔兄妹,,QZMHK2553828,SOUNDCLOUD,CA,SUB_STREAM,1.000000000,0.001939400,100,100
2025-02-01,2025-03-01,Le Zhang,,恶魔兄妹,,QZMHK2553828,SOUNDCLOUD,DE,SUB_STREAM,2.000000000,0.028372400,100,100
2025-02-01,2025-03-01,Le Zhang,,恶魔兄妹,,QZMHK2553828,SOUNDCLOUD,GB,SUB_STREAM,4.000000000,0.183865800,100,100
2025-02-01,2025-03-01,Le Zhang,,恶魔兄妹,,QZMHK2553828,SOUNDCLOUD,IE,SUB_STREAM,3.000000000,0.013052700,100,100
2025-02-01,2025-03-01,Le Zhang,,恶魔兄妹,,QZMHK2553828,SOUNDCLOUD,NZ,SUB_STREAM,1.000000000,0.001636000,100,100
2025-02-01,2025-03-01,Le Zhang,,恶魔兄妹,,QZMHK2553828,SOUNDCLOUD,US,SUB_STREAM,11.000000000,0.065324200,100,100
2025-02-01,2025-03-01,Le Zhang,,酒吧对话,,QZMHK2558042,SOUNDCLOUD,IE,AD_STREAM,1.000000000,0.000326300,100,100
2025-02-01,2025-03-01,Le Zhang,,酒吧对话,,QZMHK2558042,SOUNDCLOUD,US,SUB_STREAM,12.000000000,0.019998400,100,100
2025-02-01,2025-03-01,Le Zhang,,桂花载酒,,QZMHK2559131,SOUNDCLOUD,IE,AD_STREAM,1.000000000,0.000326300,100,100
2025-02-01,2025-03-01,Le Zhang,,This Time,,QZMHK2564092,SOUNDCLOUD,CA,AD_STREAM,1.000000000,0.000303800,100,100
2025-02-01,2025-03-01,Le Zhang,,This Time,,QZMHK2564092,SOUNDCLOUD,DE,AD_STREAM,3.000000000,0.000702800,100,100
2025-02-01,2025-03-01,Le Zhang,,This Time,,QZMHK2564092,SOUNDCLOUD,ES,AD_STREAM,1.000000000,0.000057400,100,100
2025-02-01,2025-03-01,Le Zhang,,This Time,,QZMHK2564092,SOUNDCLOUD,FR,AD_STREAM,1.000000000,0.000178300,100,100
2025-02-01,2025-03-01,Le Zhang,,This Time,,QZMHK2564092,SOUNDCLOUD,GB,AD_STREAM,1.000000000,0E-9,100,100
2025-02-01,2025-03-01,Le Zhang,,This Time,,QZMHK2564092,SOUNDCLOUD,NO,AD_STREAM,1.000000000,0E-9,100,100
2025-02-01,2025-03-01,Le Zhang,,This Time,,QZMHK2564092,SOUNDCLOUD,US,AD_STREAM,8.000000000,0.016852500,100,100
2025-02-01,2025-03-01,Le Zhang,,This Time,,QZMHK2564092,SOUNDCLOUD,FR,SUB_STREAM,1.000000000,0.029265000,100,100
2025-02-01,2025-03-01,Le Zhang,,This Time,,QZMHK2564092,SOUNDCLOUD,GB,SUB_STREAM,1.000000000,0.011789400,100,100
2025-02-01,2025-03-01,Le Zhang,,This Time,,QZMHK2564092,SOUNDCLOUD,US,SUB_STREAM,1.000000000,0.008164800,100,100
2025-02-01,2025-03-01,Le Zhang,,The world is still,,QZMHK2565150,SOUNDCLOUD,IE,AD_STREAM,1.000000000,0.000326300,100,100
2025-02-01,2025-03-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,AU,AD_STREAM,7.000000000,0.007717000,100,100
2025-02-01,2025-03-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,BE,AD_STREAM,2.000000000,0.002092200,100,100
2025-02-01,2025-03-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,CA,AD_STREAM,8.000000000,0.001943800,100,100
2025-02-01,2025-03-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,CH,AD_STREAM,2.000000000,0E-9,100,100
2025-02-01,2025-03-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,DE,AD_STREAM,16.000000000,0.002924600,100,100
2025-02-01,2025-03-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,ES,AD_STREAM,5.000000000,0.000276900,100,100
2025-02-01,2025-03-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,FI,AD_STREAM,1.000000000,0.000390700,100,100
2025-02-01,2025-03-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,FR,AD_STREAM,2.000000000,0.000397300,100,100
2025-02-01,2025-03-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,GB,AD_STREAM,28.000000000,0.038700900,100,100
2025-02-01,2025-03-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,IE,AD_STREAM,10.000000000,0.003599100,100,100
2025-02-01,2025-03-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,IT,AD_STREAM,3.000000000,0.000463700,100,100
2025-02-01,2025-03-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,MX,AD_STREAM,1.000000000,0.000362300,100,100
2025-02-01,2025-03-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,NL,AD_STREAM,3.000000000,0.000519300,100,100
2025-02-01,2025-03-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,NO,AD_STREAM,1.000000000,0.000292700,100,100
2025-02-01,2025-03-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,NZ,AD_STREAM,1.000000000,0.000188100,100,100
2025-02-01,2025-03-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,SE,AD_STREAM,2.000000000,0.000346800,100,100
2025-02-01,2025-03-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,US,AD_STREAM,80.000000000,0.195509200,100,100
2025-02-01,2025-03-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,AU,SUB_STREAM,4.000000000,0.014467900,100,100
2025-02-01,2025-03-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,CA,SUB_STREAM,2.000000000,0.008821900,100,100
2025-02-01,2025-03-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,DE,SUB_STREAM,6.000000000,0.080115800,100,100
2025-02-01,2025-03-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,ES,SUB_STREAM,2.000000000,0.019762100,100,100
2025-02-01,2025-03-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,FR,SUB_STREAM,4.000000000,0E-9,100,100
2025-02-01,2025-03-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,GB,SUB_STREAM,3.000000000,0.070757900,100,100
2025-02-01,2025-03-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,IE,SUB_STREAM,1.000000000,0.001495700,100,100
2025-02-01,2025-03-01,Le Zhang,,The Bridge,,QZMHK2571181,SOUNDCLOUD,US,SUB_STREAM,12.000000000,0.123065900,100,100
2025-02-01,2025-03-01,Le Zhang,,巴士和滑雪场,,QZMHK2594112,SOUNDCLOUD,IE,AD_STREAM,1.000000000,0.000326300,100,100
2025-02-01,2025-03-01,Le Zhang,,小猫日常,,QZMHK2594636,SOUNDCLOUD,AT,AD_STREAM,1.000000000,0.000183700,100,100
2025-02-01,2025-03-01,Le Zhang,,小猫日常,,QZMHK2594636,SOUNDCLOUD,AU,AD_STREAM,2.000000000,0.001040200,100,100
2025-02-01,2025-03-01,Le Zhang,,小猫日常,,QZMHK2594636,SOUNDCLOUD,CA,AD_STREAM,5.000000000,0.000309100,100,100
2025-02-01,2025-03-01,Le Zhang,,小猫日常,,QZMHK2594636,SOUNDCLOUD,DE,AD_STREAM,8.000000000,0.000819800,100,100
2025-02-01,2025-03-01,Le Zhang,,小猫日常,,QZMHK2594636,SOUNDCLOUD,ES,AD_STREAM,9.000000000,0.000420100,100,100
2025-02-01,2025-03-01,Le Zhang,,小猫日常,,QZMHK2594636,SOUNDCLOUD,FR,AD_STREAM,6.000000000,0.000799400,100,100
2025-02-01,2025-03-01,Le Zhang,,小猫日常,,QZMHK2594636,SOUNDCLOUD,GB,AD_STREAM,3.000000000,0.002618900,100,100
2025-02-01,2025-03-01,Le Zhang,,小猫日常,,QZMHK2594636,SOUNDCLOUD,IT,AD_STREAM,3.000000000,0.001012400,100,100
2025-02-01,2025-03-01,Le Zhang,,小猫日常,,QZMHK2594636,SOUNDCLOUD,MX,AD_STREAM,41.000000000,0.007929700,100,100
2025-02-01,2025-03-01,Le Zhang,,小猫日常,,QZMHK2594636,SOUNDCLOUD,SE,AD_STREAM,2.000000000,0.000722500,100,100
